timestamp,pid,value,device_serial,device_number,entry_time
1552378356000.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378356250.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378356500.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378356750.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378357000.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378357250.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378357500.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378357750.0000000000,21,28.0500000000,A01525,1,1552378356000
1552378358000.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378358250.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378358500.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378358750.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378359000.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378359250.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378359500.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378359750.0000000000,21,28.0900000000,A01525,1,1552378356000
1552378360000.0000000000,21,28.1100000000,A01525,1,1552378356000
1552378360250.0000000000,21,28.1100000000,A01525,1,1552378356000
1552378360500.0000000000,21,28.1100000000,A01525,1,1552378356000
1552378360750.0000000000,21,28.1100000000,A01525,1,1552378356000
1552378361000.0000000000,21,28.1300000000,A01525,1,1552378356000
1552378361250.0000000000,21,28.1300000000,A01525,1,1552378356000
1552378361500.0000000000,21,28.1300000000,A01525,1,1552378356000
1552378361750.0000000000,21,28.1300000000,A01525,1,1552378356000
1552378362000.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378362250.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378362500.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378362750.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378363000.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378363250.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378363500.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378363750.0000000000,21,28.1500000000,A01525,1,1552378356000
1552378364000.0000000000,21,28.1700000000,A01525,1,1552378356000
1552378364250.0000000000,21,28.1700000000,A01525,1,1552378356000
1552378364500.0000000000,21,28.1700000000,A01525,1,1552378356000
1552378364750.0000000000,21,28.1700000000,A01525,1,1552378356000
1552378365000.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378365250.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378365500.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378365750.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378366000.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378366250.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378366500.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378366750.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378367000.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378367250.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378367500.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378367750.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378368000.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378368250.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378368500.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378368750.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378369000.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378369250.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378369500.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378369750.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378370000.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378370250.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378370500.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378370750.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378371000.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378371250.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378371500.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378371750.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378372000.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378372250.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378372500.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378372750.0000000000,21,28.1900000000,A01525,1,1552378356000
1552378373000.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378373250.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378373500.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378373750.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378374000.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378374250.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378374500.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378374750.0000000000,21,28.2100000000,A01525,1,1552378356000
1552378375000.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378375250.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378375500.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378375750.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378376000.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378376250.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378376500.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378376750.0000000000,21,28.2300000000,A01525,1,1552378356000
1552378377000.0000000000,21,28.2500000000,A01525,1,1552378356000
1552378377250.0000000000,21,28.2500000000,A01525,1,1552378356000
1552378377500.0000000000,21,28.2500000000,A01525,1,1552378356000
1552378377750.0000000000,21,28.2500000000,A01525,1,1552378356000
1552378378000.0000000000,21,28.2500000000,A01525,1,1552378356000
1552378378250.0000000000,21,28.2500000000,A01525,1,1552378356000
1552378378500.0000000000,21,28.2500000000,A01525,1,1552378356000
1552378378750.0000000000,21,28.2500000000,A01525,1,1552378356000
