timestamp,pid,value,device_serial,device_number,entry_time
1552029450000.0000000000,18,0E-10,A01A3A,5,1552029450000
1552029450250.0000000000,18,0.0538190000,A01A3A,5,1552029450000
1552029450500.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029450750.0000000000,18,0.0640700000,A01A3A,5,1552029450000
1552029451000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029451250.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029451500.0000000000,18,0.0640700000,A01A3A,5,1552029450000
1552029451750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029452000.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029452250.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029452500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029452750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029453000.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029453250.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029453500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029453750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029454000.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029454250.0000000000,18,0.0640700000,A01A3A,5,1552029450000
1552029454500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029454750.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029455000.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029455250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029455500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029455750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029456000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029456250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029456500.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029456750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029457000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029457250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029457500.0000000000,18,0.0704770000,A01A3A,5,1552029450000
1552029457750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029458000.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029458250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029458500.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029458750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029459000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029459250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029459500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029459750.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029460000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029460250.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029460500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029460750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029461000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029461250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029461500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029461750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029462000.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029462250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029462500.0000000000,18,0.0653520000,A01A3A,5,1552029450000
1552029462750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029463000.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029463250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029463500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029463750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029464000.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029464250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029464500.0000000000,18,0.0832920000,A01A3A,5,1552029450000
1552029464750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029465000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029465250.0000000000,18,0.0640700000,A01A3A,5,1552029450000
1552029465500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029465750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029466000.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029466250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029466500.0000000000,18,0.0691960000,A01A3A,5,1552029450000
1552029466750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029467000.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029467250.0000000000,18,0.0666330000,A01A3A,5,1552029450000
1552029467500.0000000000,18,0.0679150000,A01A3A,5,1552029450000
1552029467750.0000000000,18,0.0666330000,A01A3A,5,1552029450000
