timestamp,pid,value,device_serial,device_number,entry_time
1553834973000.0000000000,29,68.0000000000,A013E1,1,1553834973000
1553834974000.0000000000,29,69.5000000000,A013E1,1,1553834973000
1553834975000.0000000000,29,69.6700000000,A013E1,1,1553834973000
1553834976000.0000000000,29,70.7500000000,A013E1,1,1553834973000
1553834977000.0000000000,29,71.2000000000,A013E1,1,1553834973000
1553834978000.0000000000,29,73.0000000000,A013E1,1,1553834973000
1553834979000.0000000000,29,74.5700000000,A013E1,1,1553834973000
1553834980000.0000000000,29,75.8800000000,A013E1,1,1553834973000
1553834981000.0000000000,29,76.8900000000,A013E1,1,1553834973000
1553834981000.0000000000,29,66.0000000000,A01525,1,1553834981000
1553834982000.0000000000,29,77.7000000000,A013E1,1,1553834973000
1553834982000.0000000000,29,66.5000000000,A01525,1,1553834981000
1553834983000.0000000000,29,78.3600000000,A013E1,1,1553834973000
1553834983000.0000000000,29,67.3300000000,A01525,1,1553834981000
1553834984000.0000000000,29,78.9200000000,A013E1,1,1553834973000
1553834984000.0000000000,29,68.2500000000,A01525,1,1553834981000
1553834985000.0000000000,29,79.3800000000,A013E1,1,1553834973000
1553834985000.0000000000,29,69.2000000000,A01525,1,1553834981000
1553834986000.0000000000,29,79.7900000000,A013E1,1,1553834973000
1553834986000.0000000000,29,71.0000000000,A01525,1,1553834981000
1553834987000.0000000000,29,80.1300000000,A013E1,1,1553834973000
1553834987000.0000000000,29,72.8600000000,A01525,1,1553834981000
1553834988000.0000000000,29,80.4400000000,A013E1,1,1553834973000
1553834988000.0000000000,29,74.3800000000,A01525,1,1553834981000
1553834989000.0000000000,29,80.7100000000,A013E1,1,1553834973000
1553834989000.0000000000,29,75.6700000000,A01525,1,1553834981000
1553834990000.0000000000,29,80.9400000000,A013E1,1,1553834973000
1553834990000.0000000000,29,76.4000000000,A01525,1,1553834981000
1553834991000.0000000000,29,81.1100000000,A013E1,1,1553834973000
1553834991000.0000000000,29,76.9100000000,A01525,1,1553834981000
1553834992000.0000000000,29,81.4000000000,A013E1,1,1553834973000
1553834992000.0000000000,29,77.0000000000,A01525,1,1553834981000
1553834993000.0000000000,29,81.6200000000,A013E1,1,1553834973000
1553834993000.0000000000,29,77.1500000000,A01525,1,1553834981000
1553834994000.0000000000,29,81.8200000000,A013E1,1,1553834973000
1553834994000.0000000000,29,77.1400000000,A01525,1,1553834981000
1553834995000.0000000000,29,82.0400000000,A013E1,1,1553834973000
1553834995000.0000000000,29,77.1300000000,A01525,1,1553834981000
1553834996000.0000000000,29,82.2500000000,A013E1,1,1553834973000
1553834996000.0000000000,29,77.0600000000,A01525,1,1553834981000
1553834997000.0000000000,29,82.4400000000,A013E1,1,1553834973000
1553834997000.0000000000,29,77.0000000000,A01525,1,1553834981000
