timestamp,pid,value,device_serial,device_number,entry_time
1552624209313.2900390625,24,578.1510000000,A01525,1,1552624192000
1552624209938.3200683594,24,625.0290000000,A01525,1,1552624192000
1552624210485.2199707031,24,546.9000000000,A01525,1,1552624192000
1552624211219.6298828125,24,734.4090000000,A01525,1,1552624192000
1552624214922.9199218750,24,578.1510000000,A01525,1,1552624192000
1552624215532.3300781250,24,609.4030000000,A01525,1,1552624192000
1552624216188.6101074219,24,656.2800000000,A01525,1,1552624192000
1552624216860.5100097656,24,671.9060000000,A01525,1,1552624192000
1552624217579.3000488281,24,718.7830000000,A01525,1,1552624192000
1552624218266.8300781250,24,687.5310000000,A01525,1,1552624192000
1552624236064.5200195312,24,515.6490000000,A01525,1,1552624192000
1552624236705.1699218750,24,640.6540000000,A01525,1,1552624192000
1552624237220.8200683594,24,515.6490000000,A01525,1,1552624192000
1552624237783.3400878906,24,562.5260000000,A01525,1,1552624192000
1552624238377.1201171875,24,593.7770000000,A01525,1,1552624192000
1552624249627.6398925781,24,703.1570000000,A01525,1,1552624192000
1552624250221.4199218750,24,593.7770000000,A01525,1,1552624192000
1552624250877.6999511719,24,656.2800000000,A01525,1,1552624192000
1552624251502.7199707031,24,625.0290000000,A01525,1,1552624192000
1552624252112.1298828125,24,609.4030000000,A01525,1,1552624192000
1552624252752.7800292969,24,640.6540000000,A01525,1,1552624192000
1552624253315.3100585938,24,562.5260000000,A01525,1,1552624192000
1552624253893.4599609375,24,578.1510000000,A01525,1,1552624192000
1552624254518.4899902344,24,625.0290000000,A01525,1,1552624192000
1552624255190.3898925781,24,671.9060000000,A01525,1,1552624192000
1552624255924.8000488281,24,734.4090000000,A01525,1,1552624192000
1552624256627.9599609375,24,703.1570000000,A01525,1,1552624192000
1552624270394.2099609375,24,562.5260000000,A01525,1,1552624192000
1552624270987.9899902344,24,593.7770000000,A01525,1,1552624192000
1552624271566.1398925781,24,578.1510000000,A01525,1,1552624192000
1552624277863.3000488281,24,703.1570000000,A01525,1,1552624192000
1552624278550.8400878906,24,687.5310000000,A01525,1,1552624192000
1552624288207.5300292969,24,671.9060000000,A01525,1,1552624192000
1552624288848.1799316406,24,640.6540000000,A01525,1,1552624192000
1552624289410.7099609375,24,562.5260000000,A01525,1,1552624192000
1552624293707.7800292969,24,640.6540000000,A01525,1,1552624192000
1552624294364.0600585938,24,656.2800000000,A01525,1,1552624192000
1552624295035.9699707031,24,671.9060000000,A01525,1,1552624192000
1552624295770.3798828125,24,734.4090000000,A01525,1,1552624192000
1552624296489.1599121094,24,718.7830000000,A01525,1,1552624192000
1552624297192.3100585938,24,703.1570000000,A01525,1,1552624192000
1552624297864.2199707031,24,671.9060000000,A01525,1,1552624192000
1552624302380.0500488281,24,687.5310000000,A01525,1,1552624192000
1552624303067.5800781250,24,687.5310000000,A01525,1,1552624192000
1552624303755.1101074219,24,687.5310000000,A01525,1,1552624192000
