timestamp,pid,value,device_serial,device_number,entry_time
1549934983000.0000000000,16,60.0000000000,A01BBE,5,1549934983000
1549934984000.0000000000,16,60.5000000000,A01BBE,5,1549934983000
1549934985000.0000000000,16,61.0000000000,A01BBE,5,1549934983000
1549934986000.0000000000,16,61.0000000000,A01BBE,5,1549934983000
1549934987000.0000000000,16,61.4000000000,A01BBE,5,1549934983000
1549934988000.0000000000,16,62.0000000000,A01BBE,5,1549934983000
1549934989000.0000000000,16,62.4300000000,A01BBE,5,1549934983000
1549934990000.0000000000,16,62.7500000000,A01BBE,5,1549934983000
1549934991000.0000000000,16,63.1100000000,A01BBE,5,1549934983000
1549934992000.0000000000,16,63.3000000000,A01BBE,5,1549934983000
1549934993000.0000000000,16,63.4500000000,A01BBE,5,1549934983000
1549934994000.0000000000,16,63.5800000000,A01BBE,5,1549934983000
1549934995000.0000000000,16,63.7700000000,A01BBE,5,1549934983000
1549934996000.0000000000,16,63.8600000000,A01BBE,5,1549934983000
1549934997000.0000000000,16,63.9300000000,A01BBE,5,1549934983000
1549934998000.0000000000,16,63.9400000000,A01BBE,5,1549934983000
1549934999000.0000000000,16,63.9400000000,A01BBE,5,1549934983000
1549935000000.0000000000,16,63.9400000000,A01BBE,5,1549934983000
1549935001000.0000000000,16,63.8900000000,A01BBE,5,1549934983000
1549935002000.0000000000,16,63.8500000000,A01BBE,5,1549934983000
1549935003000.0000000000,16,63.8100000000,A01BBE,5,1549934983000
1549935004000.0000000000,16,63.7300000000,A01BBE,5,1549934983000
1549935005000.0000000000,16,63.6500000000,A01BBE,5,1549934983000
1549935006000.0000000000,16,63.5800000000,A01BBE,5,1549934983000
1549935007000.0000000000,16,63.5200000000,A01BBE,5,1549934983000
1549935008000.0000000000,16,63.4600000000,A01BBE,5,1549934983000
1549935009000.0000000000,16,63.4400000000,A01BBE,5,1549934983000
1549935010000.0000000000,16,63.3900000000,A01BBE,5,1549934983000
1549935011000.0000000000,16,63.3800000000,A01BBE,5,1549934983000
1549935012000.0000000000,16,63.3700000000,A01BBE,5,1549934983000
1549935013000.0000000000,16,63.3900000000,A01BBE,5,1549934983000
1549935014000.0000000000,16,63.4400000000,A01BBE,5,1549934983000
1549935015000.0000000000,16,63.5200000000,A01BBE,5,1549934983000
1549935016000.0000000000,16,63.7100000000,A01BBE,5,1549934983000
1549935017000.0000000000,16,63.8900000000,A01BBE,5,1549934983000
1549935018000.0000000000,16,64.1100000000,A01BBE,5,1549934983000
1549935019000.0000000000,16,64.4100000000,A01BBE,5,1549934983000
1549935020000.0000000000,16,64.6800000000,A01BBE,5,1549934983000
1549935021000.0000000000,16,64.9500000000,A01BBE,5,1549934983000
1549935022000.0000000000,16,65.2000000000,A01BBE,5,1549934983000
1549935023000.0000000000,16,65.4400000000,A01BBE,5,1549934983000
1549935024000.0000000000,16,65.6200000000,A01BBE,5,1549934983000
1549935025000.0000000000,16,65.7400000000,A01BBE,5,1549934983000
1549935026000.0000000000,16,65.8200000000,A01BBE,5,1549934983000
1549935027000.0000000000,16,65.8900000000,A01BBE,5,1549934983000
1549935028000.0000000000,16,65.9600000000,A01BBE,5,1549934983000
1549935029000.0000000000,16,66.0200000000,A01BBE,5,1549934983000
1549935030000.0000000000,16,66.0800000000,A01BBE,5,1549934983000
1549935031000.0000000000,16,66.1400000000,A01BBE,5,1549934983000
1549935032000.0000000000,16,66.2000000000,A01BBE,5,1549934983000
1549935033000.0000000000,16,66.2500000000,A01BBE,5,1549934983000
1549935034000.0000000000,16,66.3100000000,A01BBE,5,1549934983000
1549935035000.0000000000,16,66.3600000000,A01BBE,5,1549934983000
1549935036000.0000000000,16,66.4100000000,A01BBE,5,1549934983000
1549935037000.0000000000,16,66.4700000000,A01BBE,5,1549934983000
1549935038000.0000000000,16,66.5700000000,A01BBE,5,1549934983000
1549935039000.0000000000,16,66.6700000000,A01BBE,5,1549934983000
1549935040000.0000000000,16,66.7800000000,A01BBE,5,1549934983000
1549935041000.0000000000,16,66.8600000000,A01BBE,5,1549934983000
1549935042000.0000000000,16,66.9500000000,A01BBE,5,1549934983000
1549935043000.0000000000,16,67.1700000000,A01BBE,5,1549934983000
1549935044000.0000000000,16,67.4000000000,A01BBE,5,1549934983000
1549935045000.0000000000,16,67.6200000000,A01BBE,5,1549934983000
1549935046000.0000000000,16,67.8500000000,A01BBE,5,1549934983000
1549935047000.0000000000,16,68.0500000000,A01BBE,5,1549934983000
1549935048000.0000000000,16,68.2500000000,A01BBE,5,1549934983000
1549935049000.0000000000,16,68.4500000000,A01BBE,5,1549934983000
1549935050000.0000000000,16,68.6300000000,A01BBE,5,1549934983000
1549935051000.0000000000,16,68.7800000000,A01BBE,5,1549934983000
1549935052000.0000000000,16,68.9300000000,A01BBE,5,1549934983000
1549935053000.0000000000,16,69.0500000000,A01BBE,5,1549934983000
1549935054000.0000000000,16,69.1300000000,A01BBE,5,1549934983000
1549935055000.0000000000,16,69.2200000000,A01BBE,5,1549934983000
1549935056000.0000000000,16,69.3700000000,A01BBE,5,1549934983000
1549935057000.0000000000,16,69.5300000000,A01BBE,5,1549934983000
1549935058000.0000000000,16,69.7500000000,A01BBE,5,1549934983000
1549935059000.0000000000,16,69.8300000000,A01BBE,5,1549934983000
1549935060000.0000000000,16,69.9200000000,A01BBE,5,1549934983000
1549935061000.0000000000,16,70.0200000000,A01BBE,5,1549934983000
1549935062000.0000000000,16,70.1300000000,A01BBE,5,1549934983000
1549935063000.0000000000,16,70.2700000000,A01BBE,5,1549934983000
1549935064000.0000000000,16,70.4300000000,A01BBE,5,1549934983000
1549935065000.0000000000,16,70.5000000000,A01BBE,5,1549934983000
1549935066000.0000000000,16,70.5800000000,A01BBE,5,1549934983000
1549935067000.0000000000,16,70.6700000000,A01BBE,5,1549934983000
