timestamp,pid,value,device_serial,device_number,entry_time
1552894607000.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894607250.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894607500.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894607750.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894608000.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894608250.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894608500.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894608750.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894609000.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894609250.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894609500.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894609750.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894610000.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894610250.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894610500.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894610750.0000000000,28,29.8900000000,A01525,1,1552894607000
1552894611000.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894611250.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894611500.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894611750.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894612000.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894612250.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894612500.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894612750.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894613000.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894613250.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894613500.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894613750.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894614000.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894614250.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894614500.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894614750.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894615000.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894615250.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894615500.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894615750.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894616000.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894616250.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894616500.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894616750.0000000000,28,29.8700000000,A01525,1,1552894607000
1552894617000.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894617250.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894617500.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894617750.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894618000.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894618250.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894618500.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894618750.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894619000.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894619250.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894619500.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894619750.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894620000.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894620250.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894620500.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894620750.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894621000.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894621250.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894621500.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894621750.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894622000.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894622250.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894622500.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894622750.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894623000.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894623250.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894623500.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894623750.0000000000,28,29.8500000000,A01525,1,1552894607000
1552894624000.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894624250.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894624500.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894624750.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894625000.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894625250.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894625500.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894625750.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894626000.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894626250.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894626500.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894626750.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894627000.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894627250.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894627500.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894627750.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894628000.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894628250.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894628500.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894628750.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894629000.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894629250.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894629500.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894629750.0000000000,28,29.8300000000,A01525,1,1552894607000
1552894630000.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894630250.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894630500.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894630750.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894631000.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894631250.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894631500.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894631750.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894632000.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894632250.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894632500.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894632750.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894633000.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894633250.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894633500.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894633750.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894634000.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894634250.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894634500.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894634750.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894635000.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894635250.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894635500.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894635750.0000000000,28,29.7700000000,A01525,1,1552894607000
1552894636000.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894636250.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894636500.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894636750.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894637000.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894637250.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894637500.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894637750.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894638000.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894638250.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894638500.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894638750.0000000000,28,29.7900000000,A01525,1,1552894607000
1552894639000.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894639250.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894639500.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894639750.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894640000.0000000000,28,29.8100000000,A01525,1,1552894607000
1552894640250.0000000000,28,29.8100000000,A01525,1,1552894607000
