timestamp,pid,value,device_serial,device_number,entry_time
1552029667000.0000000000,17,65.0000000000,A01BBE,5,1552029667000
1552029668000.0000000000,17,65.0000000000,A01BBE,5,1552029667000
1552029669000.0000000000,17,64.3300000000,A01BBE,5,1552029667000
1552029670000.0000000000,17,64.2500000000,A01BBE,5,1552029667000
1552029671000.0000000000,17,64.6000000000,A01BBE,5,1552029667000
1552029672000.0000000000,17,65.3300000000,A01BBE,5,1552029667000
1552029673000.0000000000,17,66.0000000000,A01BBE,5,1552029667000
1552029674000.0000000000,17,66.5000000000,A01BBE,5,1552029667000
1552029675000.0000000000,17,66.8900000000,A01BBE,5,1552029667000
1552029676000.0000000000,17,67.1000000000,A01BBE,5,1552029667000
1552029677000.0000000000,17,67.2700000000,A01BBE,5,1552029667000
1552029678000.0000000000,17,67.3300000000,A01BBE,5,1552029667000
1552029679000.0000000000,17,67.2300000000,A01BBE,5,1552029667000
1552029680000.0000000000,17,67.0700000000,A01BBE,5,1552029667000
1552029681000.0000000000,17,66.8700000000,A01BBE,5,1552029667000
1552029682000.0000000000,17,66.6900000000,A01BBE,5,1552029667000
1552029683000.0000000000,17,66.6500000000,A01BBE,5,1552029667000
1552029684000.0000000000,17,66.7800000000,A01BBE,5,1552029667000
1552029685000.0000000000,17,66.9500000000,A01BBE,5,1552029667000
1552029686000.0000000000,17,67.1500000000,A01BBE,5,1552029667000
1552029687000.0000000000,17,67.3800000000,A01BBE,5,1552029667000
1552029688000.0000000000,17,67.5900000000,A01BBE,5,1552029667000
1552029689000.0000000000,17,67.8700000000,A01BBE,5,1552029667000
1552029690000.0000000000,17,68.0800000000,A01BBE,5,1552029667000
1552029691000.0000000000,17,68.2400000000,A01BBE,5,1552029667000
1552029692000.0000000000,17,68.3500000000,A01BBE,5,1552029667000
1552029693000.0000000000,17,68.5600000000,A01BBE,5,1552029667000
1552029694000.0000000000,17,68.6400000000,A01BBE,5,1552029667000
1552029695000.0000000000,17,68.7200000000,A01BBE,5,1552029667000
1552029696000.0000000000,17,68.8700000000,A01BBE,5,1552029667000
1552029697000.0000000000,17,69.0000000000,A01BBE,5,1552029667000
1552029698000.0000000000,17,69.1200000000,A01BBE,5,1552029667000
1552029699000.0000000000,17,69.2400000000,A01BBE,5,1552029667000
1552029700000.0000000000,17,69.3500000000,A01BBE,5,1552029667000
1552029701000.0000000000,17,69.4300000000,A01BBE,5,1552029667000
1552029702000.0000000000,17,69.5300000000,A01BBE,5,1552029667000
1552029703000.0000000000,17,69.6200000000,A01BBE,5,1552029667000
1552029704000.0000000000,17,69.6800000000,A01BBE,5,1552029667000
1552029705000.0000000000,17,69.7200000000,A01BBE,5,1552029667000
1552029706000.0000000000,17,69.7500000000,A01BBE,5,1552029667000
1552029707000.0000000000,17,69.8000000000,A01BBE,5,1552029667000
1552029708000.0000000000,17,69.8600000000,A01BBE,5,1552029667000
1552029709000.0000000000,17,69.9100000000,A01BBE,5,1552029667000
1552029710000.0000000000,17,69.9500000000,A01BBE,5,1552029667000
1552029711000.0000000000,17,69.9800000000,A01BBE,5,1552029667000
1552029712000.0000000000,17,70.0200000000,A01BBE,5,1552029667000
1552029713000.0000000000,17,70.0000000000,A01BBE,5,1552029667000
1552029714000.0000000000,17,69.9400000000,A01BBE,5,1552029667000
1552029715000.0000000000,17,69.8200000000,A01BBE,5,1552029667000
1552029716000.0000000000,17,69.7000000000,A01BBE,5,1552029667000
1552029717000.0000000000,17,69.5900000000,A01BBE,5,1552029667000
1552029718000.0000000000,17,69.4000000000,A01BBE,5,1552029667000
1552029719000.0000000000,17,69.2600000000,A01BBE,5,1552029667000
1552029720000.0000000000,17,69.2000000000,A01BBE,5,1552029667000
1552029721000.0000000000,17,69.1600000000,A01BBE,5,1552029667000
1552029722000.0000000000,17,69.1200000000,A01BBE,5,1552029667000
1552029723000.0000000000,17,69.0900000000,A01BBE,5,1552029667000
1552029724000.0000000000,17,69.1900000000,A01BBE,5,1552029667000
1552029725000.0000000000,17,69.3600000000,A01BBE,5,1552029667000
1552029726000.0000000000,17,69.5300000000,A01BBE,5,1552029667000
1552029727000.0000000000,17,69.7700000000,A01BBE,5,1552029667000
1552029728000.0000000000,17,69.9700000000,A01BBE,5,1552029667000
1552029729000.0000000000,17,70.1800000000,A01BBE,5,1552029667000
1552029730000.0000000000,17,70.3700000000,A01BBE,5,1552029667000
1552029731000.0000000000,17,70.5300000000,A01BBE,5,1552029667000
1552029732000.0000000000,17,70.6500000000,A01BBE,5,1552029667000
1552029733000.0000000000,17,70.7500000000,A01BBE,5,1552029667000
1552029734000.0000000000,17,70.9200000000,A01BBE,5,1552029667000
1552029735000.0000000000,17,71.0500000000,A01BBE,5,1552029667000
1552029736000.0000000000,17,71.2000000000,A01BBE,5,1552029667000
1552029737000.0000000000,17,71.3500000000,A01BBE,5,1552029667000
1552029738000.0000000000,17,71.5200000000,A01BBE,5,1552029667000
1552029739000.0000000000,17,71.7800000000,A01BBE,5,1552029667000
1552029740000.0000000000,17,72.1200000000,A01BBE,5,1552029667000
1552029741000.0000000000,17,72.4500000000,A01BBE,5,1552029667000
1552029742000.0000000000,17,72.7700000000,A01BBE,5,1552029667000
1552029743000.0000000000,17,73.0300000000,A01BBE,5,1552029667000
1552029744000.0000000000,17,73.2700000000,A01BBE,5,1552029667000
1552029745000.0000000000,17,73.4200000000,A01BBE,5,1552029667000
1552029746000.0000000000,17,73.5700000000,A01BBE,5,1552029667000
1552029747000.0000000000,17,73.7000000000,A01BBE,5,1552029667000
1552029748000.0000000000,17,73.8500000000,A01BBE,5,1552029667000
1552029749000.0000000000,17,73.9700000000,A01BBE,5,1552029667000
1552029750000.0000000000,17,74.1000000000,A01BBE,5,1552029667000
1552029751000.0000000000,17,74.2500000000,A01BBE,5,1552029667000
1552029752000.0000000000,17,74.4000000000,A01BBE,5,1552029667000
1552029753000.0000000000,17,74.4700000000,A01BBE,5,1552029667000
